,Group,Distance,Age_shield,Sample_Name,Sr,Nd,Hf,Sr_m,Nd_m,Hf_m,X_OC,X_SED,X_RC,Fd,P0,F_per,F_tot,dT_RC,Tp,d_rho_RC,d_rho_per,d_rho_c,d_rho_T,d_rho,v_p,Q_p,Q_v
313,KAHOOLAWE,185,1.29,s_32 [216] / s_KAH 32 [18020],0.703945,4.662232019,9.371076967,0.7039450003949808,4.662316928313531,9.370822610052002,0.049647291094911714,0.0049801906378046275,0.05657143319520232,0.014248415342244032,4.0576170826876865,0.015502638316057814,0.04587884319083823,14.76367366048984,1525.7269286961605,10.182857975136416,-2.883386663065361,7.299471312071056,-17.396965940919888,-10.097494628848832,18.91026724447868,92.24432390235702,4.81579568143163
314,KAHOOLAWE,185,1.29,s_156 [216] / s_KAH 156 [18020],0.703729,5.988724811,10.99775448,0.7037290000887454,5.988796526038621,10.9977538229131,0.0419762538725585,0.004307070242278367,0.047906335214195836,0.01179754150988576,4.176378064837764,0.017702152613608985,0.0428363042471019,14.041999563493096,1530.5579110869048,8.62314033855525,-2.4093421920302984,6.213798146524953,-17.875233197603578,-11.661435051078625,21.839165196482828,106.53149435154806,5.192852125174618
315,KAHOOLAWE,185,1.29,s_KAH 24 [8517],0.7043,3.238202992,6.47134749,0.7042999944760145,3.1460197018515577,6.568852986768358,0.03782467378392147,0.004327801064698933,0.045238797792010135,0.016287853651654718,3.6837795535794196,0.009854680900665675,0.038420554376461157,13.782966782133357,1493.42228117686,8.142983602561824,-3.3356918024090354,4.807291800152788,-14.198805836509141,-9.391514036356353,17.58812921280238,85.79493176734198,3.750949371011515
316,KAHOOLAWE,185,1.29,s_KAH 181 [8517],0.704139,4.330608821,7.673674346,0.7041389993858598,4.137164329358788,7.92620310300771,0.030052753402131968,0.003524410302973586,0.033511975824613766,0.018569205977227235,3.57645834193137,0.007713540715604133,0.028285916249348564,9.06000709726194,1496.751938139304,6.032155648430478,-3.8496133094210485,2.182542339009429,-14.528441875791097,-12.345899536781669,23.12100854671542,112.78432894464252,3.6302367838384666
317,KAHOOLAWE,185,1.29,s_KAH 182 [8517],0.704139,4.486666797,7.249323691,0.704132065452179,4.005560176475147,7.679062097488915,0.02958766847783368,0.00332521237936297,0.033010627534393926,0.02194686946233271,3.6734685952803074,0.009650190526295054,0.033590603202832206,10.485227215809676,1496.761955052686,5.941912956190906,-4.552202553963139,1.3897104022277675,-14.52943355021592,-13.139723147988153,24.607656193945033,120.03619933477492,4.588238457945047
318,KAHOOLAWE,185,1.29,s_KAH 28 [8517],0.70409,3.862434895,7.673674346,0.7040899994606045,3.8615831794383464,7.674016566846592,0.04141809441455161,0.004579956413244441,0.047967953519073944,0.01725220422314841,3.8786404495275084,0.013141987035889906,0.04040857141436316,13.770914735399803,1515.9363358122928,8.63423163343331,-3.5230877023207987,5.11114393111251,-16.427697245416987,-11.316553314304477,21.19328163329616,103.38087295442342,4.753676613541889
319,KAHOOLAWE,185,1.29,s_KAH 13 [8517],0.704049,4.740261007,9.229626748,0.7040489999907011,4.7402578560064015,9.229626037722348,0.04609092120244247,0.004869060597437851,0.05447138914652727,0.020647463525115005,4.003013978285729,0.014766808080122205,0.042388784506730205,14.449192051308234,1518.1641993901408,9.80485004637491,-4.1876336297259185,5.617216416648991,-16.648255739623938,-11.031039322974948,20.658580098258586,100.77259772745673,4.860817988459825
320,KAHOOLAWE,185,1.29,s_KAH 75 [8517] / s_75 [216],0.70416,4.389130562,7.178598582,0.7041575155017689,3.8955743861547782,7.590258052602348,0.030001299702616932,0.0028458118599993185,0.03363619363823035,0.02275510415341242,3.5590028273389223,0.007370174938329871,0.026450285035553092,8.476455020011386,1493.5114803087074,6.054514854881464,-4.716792594195855,1.3377222606856085,-14.207636550562034,-12.869914289876426,24.10236673360273,117.57139627082712,3.53873445282463
321,KAHOOLAWE,185,1.29,s_KAH 25 [8517],0.704091,4.525681291,8.133387556,0.70409096672101,4.414733732963591,8.251982810713304,0.03737462409884426,0.00375290179701839,0.042639602026392956,0.020698441113605442,3.7252927338685176,0.010648256760820677,0.03891247757521559,12.02427028856799,1509.827513100904,7.675128364750732,-4.250503647809257,3.4246247169414747,-15.822923796989503,-12.398299080048028,23.219140747135167,113.26301802733718,5.015254255861032
322,KAHOOLAWE,185,1.29,s_KAH 185 [8517],0.70419,3.940463882,6.9310607,0.7041900005440409,3.653711151364089,7.255300778895645,0.03751126794168538,0.004222673889416341,0.04143910539617178,0.01858523024733251,3.6515394092471376,0.009215722715945111,0.03650998595841465,12.766483536753155,1505.390857251256,7.45903897131092,-3.821333572978603,3.6377053983323173,-15.383694867874341,-11.745989469542025,21.997516025932754,107.30393003493326,4.4580325621488965
323,KAHOOLAWE,185,1.29,s_KAH 71 [8517] / s_71 [216],0.703937,5.305971168,9.371076967,0.7039369936617919,5.30522626355752,9.372175519017038,0.03368207603335294,0.003313228342808257,0.03752491275066686,0.017792126115624467,3.824787468168779,0.012346193352700551,0.03202608612818004,11.101442041170543,1503.130645843246,6.754484295120036,-3.673200560061918,3.0812837350581175,-15.159933938481348,-12.07865020342323,22.62051248304056,110.3429080798497,4.021279267840378
324,MAUI - WEST MAUI,221,1.8,s_MA270 [7196],0.703368,7.763884283,12.23544389,0.7033680351651816,7.755770193087434,12.247333523224434,0.022902170074396787,0.0015265742309507038,0.024619179272292284,0.015499793222053785,3.7353166861042117,0.010833346264584608,0.026897831432606836,7.577409144490762,1511.547284176455,4.4314522690126115,-3.2428541218008466,1.1885981472117648,-15.993181133469038,-14.804582986257273,27.725552823106977,135.24530573375804,4.139571702668068
325,MAUI - WEST MAUI,221,1.8,s_MA1020 [7196],0.703372,7.256695863,12.20008133,0.7033720676280502,7.2559465179607745,12.200082517318979,0.026623688138059945,0.0019953029442895493,0.028331364040156577,0.008246489823225546,3.9532302926081595,0.014129777872451076,0.030429108880964305,8.412356894746857,1513.371099656881,5.0996455272281835,-1.7187575086089186,3.380888018619265,-16.17373886603121,-12.792850847411946,23.95804476609018,116.86739340585756,4.046676933558065
326,MAUI - WEST MAUI,221,1.8,s_MA970 [7196],0.703402,7.841913271,11.49283024,0.7034020787534006,7.5918734713594205,11.776328481110973,0.021737140008436205,0.0013526287564703256,0.023598291719306105,0.0233215601086069,3.6252737783125184,0.008690499858513126,0.024097580384663427,7.015430618915641,1495.1104799911739,4.247692509475099,-4.884424787345245,-0.6367322778701459,-14.365937519126213,-15.002669796996358,28.09652351102203,137.05490153967176,3.758235163097388
327,MAUI - WEST MAUI,221,1.8,s_MA945 [7196],0.703488,7.997971246,12.20008133,0.7034879998638872,7.921505692764587,12.265977968264277,0.017515130116053046,0.0013774122195011713,0.01846379577053463,0.019498793559991283,3.6716755829045296,0.009618448270110012,0.020356632170876358,5.312242509037632,1489.3280802832023,3.3234832386962334,-4.105266554945511,-0.7817833162492778,-13.793479948037032,-14.57526326428631,27.296090130994127,133.15038580676426,3.084354589661828
328,MAUI - WEST MAUI,221,1.8,s_MA520 [7196],0.703452,7.78339153,12.09399367,0.7034520001813118,7.752349112891366,12.144511971792475,0.02091613404245124,0.0014901222473028062,0.02238102144114716,0.016350571474013746,3.7079645041991203,0.01032196470086367,0.027010885038739857,6.948612860517871,1495.5605339492508,4.028583859406489,-3.42870291691331,0.5998809424931792,-14.410492860975834,-13.810611918482655,25.864075375899787,126.16501478085002,3.87787404948838
329,MAUI - WEST MAUI,221,1.8,s_MA330 [7196],0.703404,7.549304567,11.20992981,0.7034039944221742,7.357535579140432,11.450840842835005,0.02433642738320628,0.001280379844138125,0.026365460262866056,0.020164280565790598,3.6266340759595908,0.00871778707335833,0.023906515618411887,7.496222365212406,1491.9924367368772,4.74578284731589,-4.21120128596395,0.5345815613519393,-14.057251236950838,-13.522669675598898,25.324826288472714,123.53455658363987,3.3606298831224946
330,MAUI - WEST MAUI,221,1.8,s_MA320 [7196],0.703565,7.276203109,12.23544389,0.7035649991997555,7.276101665640663,12.235856978916246,0.029410223783997574,0.0027458462305163947,0.03235386926272345,0.013012817953711259,4.188280576064802,0.017998321139924715,0.04146513563821935,9.230217903651226,1527.1630254054774,5.823696467290221,-2.700941731251463,3.1227547360387575,-17.53913951514226,-14.416384779103502,26.998547549924453,131.69897246246327,6.214145516097074
331,MAUI - WEST MAUI,221,1.8,s_MA190 [7196],0.703598,7.510290073,12.16471878,0.703597992587459,7.509887676422632,12.165741226730166,0.024437356523282945,0.001801060483732011,0.02822833620062199,0.014290600677689176,3.867294118863345,0.012980810871294511,0.030541443456753543,7.297593985507577,1506.7595477300779,5.081100516111959,-2.9788045710102384,2.1022959451017202,-15.519195225277711,-13.41689928017599,25.126742851192454,122.56830515461749,4.25974578374157
332,MAUI - WEST MAUI,221,1.8,s_MA650 [8662],0.7035,6.651971207,12.02326856,0.7034999999860054,6.651998497524788,12.02321717714343,0.03390367335491869,0.003608645457210057,0.03930242652614471,0.006612035390718416,4.223564155175522,0.01903473808400888,0.043314999325404294,11.330331372160177,1531.9031108275467,7.074436774706048,-1.3625396832732906,5.711897091432758,-18.008407971927124,-12.296510880494367,23.028515039804287,112.33314542089478,5.536842548213027
333,MAUI - WEST MAUI,221,1.8,s_MA910 [8662],0.70347,7.490782826,11.81109323,0.7034699979720936,7.470382931749651,11.830531597380789,0.02453944982613947,0.0017594184236417246,0.026629670807321176,0.017696476748331864,3.7772185775774627,0.011575292977575362,0.029488851169151526,7.6009705956374995,1498.3837926201309,4.793340745317812,-3.6948108478869535,1.0985298974308582,-14.689995469392956,-13.591465571962098,25.45366505822405,124.16303237694702,4.166449345574241
334,MAUI - WEST MAUI,221,1.8,s_MA800 [8662],0.703468,7.198174122,12.80124476,0.7034680267512063,7.198588876925099,12.801244462446704,0.027586750408368284,0.0031706553663834553,0.03221376927341616,0.008669155942325542,4.321770281644927,0.02340032090182742,0.046622831107991355,9.351083400281448,1533.066129168616,5.798478469214909,-1.7996313520194014,3.9988471171955076,-18.123546787692987,-14.12469967049748,26.452288942446145,129.0343218115111,6.845730964393982
335,MAUI - WEST MAUI,221,1.8,s_MA410 [8662],0.703563,7.315217603,11.42210513,0.703562965307658,7.253403055615966,11.461675419469998,0.02193642664694708,0.0015764710057321312,0.023568554190060174,0.01914623921143361,3.714422872636103,0.010444948608407105,0.02512815898053153,6.704330815150825,1502.895242486783,4.242339754210831,-4.010075362516741,0.2322643916940903,-15.136629006191518,-14.904364614497428,27.912420687410627,136.15684757390844,3.8932841413838144
336,MAUI - WEST MAUI,221,1.8,s_LP05 [7196],0.703574,7.120145134,11.74036812,0.7035740000007207,7.119351946929293,11.740549283478053,0.028881462953439123,0.002333077514997014,0.03131392228893922,0.012988800681159209,3.980971049261148,0.01448261016673002,0.035284302602024434,9.077809418476964,1512.8306596331681,5.636506012009059,-2.698854097797615,2.937651914211444,-16.120235303683646,-13.182583389472203,24.687923492955093,120.42774339033623,4.835306724217168
337,MAUI - WEST MAUI,221,1.8,s_LP10 [7196],0.703626,6.866550924,11.03311703,0.7036259999035477,6.792133167036109,11.088828352177504,0.0263597247612605,0.0020654155222631946,0.028549015165451504,0.01905122303706052,3.7911894732003506,0.011809846939444478,0.03134673963817601,8.505597761631732,1504.0011579441202,5.13882272978127,-3.969822152365015,1.1690005774162553,-15.246114636467903,-14.077114059051647,26.363172120649413,128.59960976494463,4.587203103475896
338,MAUI - WEST MAUI,221,1.8,s_UP43 [7196],0.703596,7.198174122,11.42210513,0.7035959989725253,7.179036000708103,11.4317119597418,0.021424245902509007,0.002168430979467466,0.02313794933693543,0.014855335966230003,3.7106121107246675,0.010373133376952122,0.02560005975218946,6.677534897796732,1495.559430910865,4.164830880648378,-3.1127411934033167,1.052089687245061,-14.410383660175645,-13.358293972930584,25.01698869308782,122.03292413757818,3.5549536185745296
339,MAUI - WEST MAUI,221,1.8,s_LP01 [7196],0.703511,7.217681369,11.59891791,0.7035110000119051,7.217445559380718,11.599890367886259,0.02821663441973518,0.002120913310667338,0.030393463114803457,0.01878948391624046,3.8147009344576466,0.012190347863823475,0.03076827338569281,8.076204177777504,1509.8552715969925,5.470823360664622,-3.9078481792105495,1.5629751814540724,-15.825671888102253,-14.26269670664818,26.71072540896331,130.29497544571876,4.5619102425782145
340,MAUI - WEST MAUI,221,1.8,s_LP03 [7196],0.703499,6.964087158,11.63428046,0.7034990015329288,6.963971353526513,11.63434690302006,0.02715485445339107,0.002427996089255608,0.03010724021523075,0.014712740903480567,3.880067192544652,0.013159824630162603,0.033682912307834975,9.210817789288868,1512.318635430158,5.419303238741535,-3.060867998518693,2.358435240222842,-16.069544907585655,-13.711109667362813,25.677730720194038,125.25602515335477,4.80091705075372
341,MAUI - WEST MAUI,221,1.8,s_UP47 [7196],0.703634,6.866550924,11.1392047,0.7036339999136153,6.857617184411319,11.16131089274727,0.026449490156680647,0.001978426008317374,0.02915130057856006,0.016025462867821964,3.819574340533758,0.012268313690584762,0.032705770036344034,8.614345615606581,1502.9207118656736,5.24723410414081,-3.337255303421654,1.9099788007191565,-15.13915047470169,-13.229171673982535,24.775172552542124,120.85334448886498,4.497788133386351
342,MAUI - WEST MAUI,221,1.8,s_UP46 [8662],0.703497,6.983594405,11.10384214,0.7034970427157045,6.94940917280519,11.140927279852244,0.02483248101335544,0.0016209015218829803,0.026329379710918574,0.015235723191859177,3.7036504555349596,0.010240625382652323,0.026807898153567274,7.666805206215723,1493.339782385308,4.739288347965343,-3.182016562890223,1.55727178507512,-14.190638456145482,-12.633366671070362,23.659367865855103,115.41044685025133,3.5206579195046377
343,MAUI - WEST MAUI,221,1.8,s_UP37 [8662],0.703572,7.412753838,11.49283024,0.7035719088593738,7.346633656669352,11.61485610682286,0.022227351585984483,0.0017958432861849435,0.02323839784283038,0.01931443653507363,3.739121800203136,0.010902581299511386,0.025176962029035358,6.7935750404165685,1498.7358230819088,4.182911611709469,-4.046671194586339,0.13624041712312973,-14.724846485108976,-14.588606067985847,27.321078109995177,133.2722772215623,3.81820362356212
344,MAUI - WEST MAUI,221,1.8,s_LP11 [8662],0.703593,7.159159628,11.1392047,0.7035930805839562,7.062479238491177,11.30311409765028,0.01898931524884369,0.0015006055889507056,0.020816069310950626,0.014443700690562264,3.654796571150092,0.009283088640287044,0.023604300628832196,6.555468572209632,1498.5693669585844,3.7468924759711126,-3.033681997606452,0.7132104783646604,-14.708367328899856,-13.995156850535196,26.209685263500745,127.8509005488065,3.4340836566652255
345,MAUI - WEST MAUI,221,1.8,s_LP16 [8662],0.70362,7.061623393,11.95254345,0.7036199999314385,7.061621937816332,11.95274801631685,0.028882782989425454,0.0027012872148188954,0.03200424888123482,0.01289647151992213,4.081673001808234,0.015862721668242735,0.03840726945152079,8.89513775052441,1521.3251881637789,5.760764798622268,-2.677760006859534,3.083004791762734,-16.961193628214108,-13.878188836451374,25.990631281628687,126.7823547585926,5.541000483106264
346,MAUI - WEST MAUI,221,1.8,s_WA19 [7196],0.703494,6.983594405,11.70500557,0.7034940046824474,6.983490490303055,11.705540940269401,0.027170089950107616,0.002532933998184335,0.02968952099237379,0.012963898686295036,3.9456751761655346,0.014029115211402954,0.03376588155065949,8.994341232872308,1514.5860170255341,5.344113778627283,-2.6981969466105813,2.6459168320167015,-16.29401568552788,-13.64809885351118,25.55972606923615,124.68039821460157,4.790625427845128
347,MAUI - WEST MAUI,221,1.8,s_OL32 [7196],0.703457,7.393246591,12.37689411,0.7034570023713891,7.3931467410910905,12.37708189328048,0.02713299470232578,0.002160333389713413,0.029869013106391895,0.009748935835606353,4.078844213143437,0.01581638934551837,0.03527403089647667,8.871173185588098,1520.9311615615347,5.376422359150541,-2.0286862474505596,3.3477361116999815,-16.92218499459194,-13.574448882891959,25.421796743383542,124.0075786692672,4.977591597428991
